musicId,fileName,title,artist,album,duration,chorus_start_time,chorus_end_time,audspec_lengthL1norm_sma_meanSegLen,audspec_lengthL1norm_sma_stddev,audspec_lengthL1norm_sma_skewness,audspec_lengthL1norm_sma_kurtosis,audspec_lengthL1norm_sma_maxSegLen,audspecRasta_lengthL1norm_sma_meanSegLen,audspecRasta_lengthL1norm_sma_stddev,audspecRasta_lengthL1norm_sma_skewness,audspecRasta_lengthL1norm_sma_kurtosis,audspecRasta_lengthL1norm_sma_maxSegLen,pcm_RMSenergy_sma_meanSegLen,pcm_RMSenergy_sma_stddev,pcm_RMSenergy_sma_skewness,pcm_RMSenergy_sma_kurtosis,pcm_RMSenergy_sma_maxSegLen,pcm_zcr_sma_meanSegLen,pcm_zcr_sma_stddev,pcm_zcr_sma_skewness,pcm_zcr_sma_kurtosis,pcm_zcr_sma_maxSegLen,audspec_lengthL1norm_sma_de_meanSegLen,audspec_lengthL1norm_sma_de_stddev,audspec_lengthL1norm_sma_de_skewness,audspec_lengthL1norm_sma_de_kurtosis,audspec_lengthL1norm_sma_de_maxSegLen,audspecRasta_lengthL1norm_sma_de_meanSegLen,audspecRasta_lengthL1norm_sma_de_stddev,audspecRasta_lengthL1norm_sma_de_skewness,audspecRasta_lengthL1norm_sma_de_kurtosis,audspecRasta_lengthL1norm_sma_de_maxSegLen,audSpec_Rfilt_sma[0]_meanSegLen,audSpec_Rfilt_sma[0]_stddev,audSpec_Rfilt_sma[1]_meanSegLen,audSpec_Rfilt_sma[1]_stddev,audSpec_Rfilt_sma[2]_meanSegLen,pcm_RMSenergy_sma_risetime,pcm_zcr_sma_risetime,audspec_lengthL1norm_sma_risetime,audspecRasta_lengthL1norm_sma_risetime,Arousal(mean),Valence(mean)
331,331.mp3,HandClap,Fitz,Fitz & the Tantrums,30.11,02:35,03:03,0.5721154,1.627697,-1.244899,5.3789940000000005,1.75,1.005,0.4686725,8.248664999999999,84.74088,1.72,0.4593846,0.1155081,-0.702915,4.468408999999999,2.01,1.346667,0.03292876,2.691278,21.50577,4.03,0.3402272999999999,0.2080301,1.142834,6.4541,0.57,0.48,0.08162799,9.814079,186.6023,0.63,2.02,0.2695964,1.005,0.2226331,0.6733333,0.4275701,0.4813083999999999,0.4522697,0.4172229999999999,0.85,0.8
332,332.mp3,The Chain,Fleetwood Mac,Rumours (Super Deluxe),60.17,03:23,04:21,0.8468571,1.041491,-0.5636654000000001,4.148525,3.83,0.0,1.2505,20.83321,478.2649,0.0,0.9044444,0.07498168,0.7436802,4.1015120000000005,2.43,19.45333,0.02689703,8.497677000000001,188.2856,39.71,0.8260869000000001,0.1647525,1.46138,9.12632,1.63,2.191154,0.2103338,21.91722,847.7312,13.2,0.0,0.5091236,0.0,0.9873042,0.0,0.4104104,0.4814814999999999,0.4457791,0.4332666,0.7625,0.725
333,333.mp3,Cake,Flo Rida,This Is A Challenge,35.11,02:19,02:52,1.049697,1.425913,0.4424212999999999,5.5022470000000006,1.45,0.38,1.03184,13.70411,237.7486,0.38,0.5373846,0.1020267,-1.163024,4.774602,1.49,4.9525,0.04743292,3.305143,31.68623,17.9,0.5116177,0.3331315999999999,1.7696599999999998,10.34619,1.26,3.51,0.1996934,13.47415,380.6951,9.92,6.796667,0.1302251,10.195,0.3349672,0.39,0.4981402,0.4577968,0.4145922999999999,0.411731,0.7875,0.775
334,334.mp3,My House,Flo Rida,空,25.11,02:43,03:06,0.516875,0.2881282,-1.285029,7.165914999999999,1.35,0.25,1.665542,14.83791,250.5645,0.25,0.4342104999999999,0.04474226,0.7369949,3.5522410000000004,1.72,1.53,0.04343331,8.061991,127.7628,1.53,0.8664286,0.0497841,0.4819729,4.448419,3.25,0.33,0.3253784999999999,13.59017,377.6093,0.33,0.25,0.6733655,0.25,1.584899,0.26,0.4869844,0.4797757,0.4885863,0.442531,0.625,0.5625
336,336.mp3,"God, Your Mama, And Me",Florida Georgia Line,Dig Your Roots,30.11,02:26,02:54,0.5006779,1.123617,-1.364737,5.901733999999999,1.42,0.33,4.422448,18.94629,400.8807,0.33,0.7954285,0.07240754,-0.6692731,5.811884,1.44,0.0,0.03235886,12.33871,260.8396,0.0,0.6883720999999999,0.1569561,1.051052,6.891135,1.66,0.31,1.014932,13.54043,476.1746,0.31,0.31,0.4321805999999999,0.31,1.4285,0.33,0.4719626,0.4649532999999999,0.481976,0.4218959,0.75,0.725
337,337.mp3,May We All,Florida Georgia Line,Dig Your Roots,54.17,02:42,03:34,0.7466666000000001,1.039114,-1.242676,5.849389,2.81,0.0,0.6506424,17.92493,366.7137,0.0,0.8174241999999999,0.06250448,-0.3849579999999999,4.966724,1.6,8.59,0.03142542,3.696683,41.4213,31.77,0.9528571,0.1776912999999999,0.9858834,6.227067,3.76,0.6849366,0.1078769,20.22143,718.0302,1.19,0.0,0.1139678999999999,0.0,0.3014487999999999,0.0,0.4707189999999999,0.4568199,0.4584877999999999,0.4323573,0.675,0.8125
338,338.mp3,Confession,Florida Georgia Line,Anything Goes,26.1,02:24,02:48,0.3823529,1.046643,-2.001667,9.75159,2.56,0.25,0.8391744000000001,12.25329,175.1101,0.25,0.5781395,0.05730361,-1.166247,6.848628999999999,2.44,1.946154,0.03395058,3.074224,23.80695,6.37,0.4303333,0.1816077999999999,1.059717,6.55702,1.81,0.35,0.1437111,15.67457,412.2328,0.39,0.36,0.1424272999999999,0.33,0.3398834,0.31,0.4772727,0.4726502,0.4699538,0.4260401,0.825,0.7125
339,339.mp3,H.O.L.Y,Florida Georgia Line,H.O.L.Y,27.1,02:30,02:55,0.6913513000000001,0.9799722,-1.722209,9.82379,1.55,0.3,3.604211,17.35801,335.1329,0.3,0.6286841999999999,0.06787986,-1.192213,6.992777,1.22,0.0,0.02894873,13.12905,294.0429,0.0,0.9759259,0.1549532,1.104384,10.22707,2.13,0.33,0.7957761,14.68176,448.0381,0.33,0.29,0.6418111,0.31,1.005342,0.31,0.4667903,0.5094619,0.4853432,0.464193,0.725,0.7875
341,341.mp3,Smooth,Florida Georgia Line,Dig Your Roots,26.1,02:00,02:24,0.7284849,1.728692,-1.035721,3.657971,2.64,0.25,3.714006,15.26394,263.6064,0.25,0.6173809,0.08884867,-0.9208992,3.828603,2.8,0.0,0.04518067,9.611145,161.2547,0.0,1.167,0.1844535,1.197002,9.267599,2.79,0.36,0.7546163,15.57446,451.3864,0.36,0.29,1.668252,0.29,2.763744,0.32,0.4618644,0.4672573,0.4645609,0.4040832,0.85,0.8
342,342.mp3,Never Be Like You,Flume,Never Be Like You,17.07,03:03,03:18,0.7559090999999999,1.581272,-0.1013713,3.0917830000000004,2.0,0.18,3.859951,14.74269,245.4473,0.18,0.53125,0.1298369999999999,0.2404761,2.982856,4.01,0.8492857,0.06493492,2.515954,16.2571,1.74,0.2557576,0.2750134,1.420652,10.57192,0.74,0.17,0.9443389,10.23762,275.1346,0.17,0.2,0.710808,0.2,0.8795867,0.2,0.4731563,0.4548672,0.4471976,0.4294984999999999,0.75,0.6875
343,343.mp3,Say It,Flume,Say It,27.1,03:54,04:19,0.7073684,1.394131,0.08952999,2.584438,1.64,0.29,6.756778,19.19578,406.1978,0.29,0.5937778,0.1160606,0.6496978,3.092044,1.79,3.095714,0.06988662,3.142487,24.58546,6.36,0.4312903,0.201552,2.011976,12.68137,1.06,0.3,1.6466880000000002,11.53061,410.9799,0.3,0.29,2.834553,0.28,4.517266,0.29,0.464193,0.4408162999999999,0.4426715999999999,0.4311688,0.65,0.55
347,347.mp3,Chanel,Frank Ocean,Chanel,32.1,02:54,03:24,0.5717857,1.556293,-0.04301939,1.962449,2.11,2.070714,0.6936584,3.954168,30.30846,5.98,0.5318334,0.1055763999999999,0.3387345,2.420877,1.59,1.94,0.032483,6.130634,74.31371,2.75,1.091852,0.2401315,0.2589605,5.573356,3.07,0.5416363000000001,0.1250955,3.301978,39.60958,1.51,0.32,0.2426776,0.36,0.2859678,0.4,0.4755792,0.4780839,0.4774577,0.4248590999999999,0.1875,0.3375
348,348.mp3,Ivy,Frank Ocean,Blonde,69.2,02:39,03:46,1.527333,1.098465,0.3824772999999999,2.655036,7.32,0.0,1.106289,22.11812,625.5949,0.0,1.402245,0.06749233,-0.2215674,2.549873,5.58,0.0,0.02657533,15.82469,469.2589,0.0,1.5965120000000002,0.1249192,0.8564292,7.710527000000001,6.09,0.0,0.2358699,17.523670000000003,853.1689,0.0,0.0,0.1301016,0.0,0.3818127999999999,0.0,0.4811485,0.4630220999999999,0.4525812,0.4154582,0.4625,0.3
349,349.mp3,Nights,Frank Ocean,Blonde,36.13,04:27,05:01,0.7797826,1.074562,0.4057394,2.333998,2.62,0.44,0.7598436,9.315797,130.9904,0.44,0.7052,0.07036888,0.06390537,2.954422,1.84,0.0,0.02438964,11.07334,261.6004,0.0,2.415833,0.1519082,0.951776,11.7992,6.5,0.7029411999999999,0.1373727,10.8068,267.3149,1.37,0.0,0.3634915999999999,0.37,0.4656397,0.42,0.5108454000000001,0.4702447,0.4699666,0.4402114,0.275,0.3375
350,350.mp3,Nikes,Frank Ocean,Blonde,36.13,04:05,04:39,1.13,1.171433,0.1688734999999999,1.980289,6.26,0.37,2.019809,18.86018,404.5537,0.37,0.814878,0.0505443,-0.7781276,4.523232,4.1,0.0,0.0303029999999999,12.25242,265.6247,0.0,1.165172,0.1096192,1.579104,15.86296,4.23,0.38,0.4232025,15.485970000000002,538.6261,0.38,0.36,0.8366263,0.0,1.3989790000000002,0.0,0.4816462999999999,0.4607898,0.474416,0.4349277,0.2625,0.375
351,351.mp3,Pink + White,Frank Ocean,Blonde,54.17,02:00,02:52,1.366154,1.280649,0.3461283,2.955606,2.71,0.0,2.556016,20.83312,481.9295,0.0,0.7283562,0.09431841,-0.1064609999999999,2.064509,1.52,0.0,0.03221061,11.86471,278.0387,0.0,0.7933823,0.1804749,2.404506,18.40023,1.81,3.468,0.4852884,22.41589,890.6044,9.01,0.0,0.8085028000000001,0.0,2.212859,0.0,0.4466271,0.4831357,0.4484804,0.4393995,0.275,0.55
352,352.mp3,Solo,Frank Ocean,Blonde,15.08,03:05,03:18,0.5492592,1.117004,-0.5377579,2.279961,2.29,0.15,2.837251,12.32917,173.9122,0.15,0.713,0.06994963,-0.7496034,3.172102,3.95,0.0,0.03174179,15.58848,314.5703,0.0,0.2944,0.1131715,2.553234,23.4436,0.72,0.15,0.6160018,9.827139,223.1526,0.15,0.16,1.240165,0.16,2.185149,0.16,0.5,0.4712567,0.5040107,0.4712567,,
353,353.mp3,It All Started with a Beer,Frankie Ballard,El Rio,29.11,03:16,03:43,1.037917,0.9599621,-0.5939137,4.231102,6.51,0.32,2.270542,17.18403,327.2501,0.32,1.035385,0.07389014,0.2047192,5.252703,2.03,0.0,0.02858103,14.08914,320.9594,0.0,1.588333,0.1133115,1.2243959999999998,8.003949,5.15,0.35,0.4704037,13.42086,416.4083,0.35,0.31,0.7656649,0.3,2.372983,0.3,0.4758287,0.4654696,0.4485497,0.394337,0.525,0.5875
354,354.mp3,No Shopping,French Montana,No Shopping,40.14,02:47,03:25,0.5105128,0.9565168,0.9611779,3.629528,1.04,0.4,1.880763,15.98366,326.3463,0.4,0.836383,0.1290261,0.6323531,3.096591,3.93,5.46,0.03659823,6.826052000000001,103.3063,5.46,0.7146428000000001,0.2438291,1.443831,7.710438000000001,1.8,0.46,0.412008,11.82496,358.9945,0.46,0.0,0.8118334,0.4,0.8981549999999999,0.41,0.4391892,0.4416917,0.3806306,0.4121622,0.35,0.5125
355,355.mp3,Lockjaw,French Montana,Lockjaw,29.11,03:07,03:34,0.6219564999999999,1.360962,1.509957,6.29575,1.73,0.7735135000000001,0.4914986,3.2372650000000003,17.12963,2.81,1.002759,0.1674293999999999,1.482883,4.625948999999999,11.78,1.462222,0.03856082,2.20602,13.73523,8.47,1.243478,0.2864478,1.156991,13.00813,12.7,1.302727,0.1190192,0.9731183,12.81516,6.47,6.196667,0.1173162,0.72475,0.1452052,0.7244999,0.4609806999999999,0.4558010999999999,0.4599448,0.4765193,0.45,0.325
356,356.mp3,Unforgettable,French Montana,Unforgettable,60.17,02:48,03:46,1.301,1.277679,0.9390705,4.392189,2.94,0.0,1.902186,21.90539,549.6207,0.0,0.7184337,0.1184918999999999,0.8434021999999999,3.094369,1.8,6.065,0.04191292,3.0852880000000003,34.78756,7.83,1.212449,0.3341068,0.8329175,6.554264999999999,4.3,0.0,0.3883482,21.43242,898.8,0.0,0.0,0.4229125,0.0,1.149484,0.0,0.4496162999999999,0.470971,0.4347680999999999,0.46997,0.475,0.5625
358,358.mp3,Wicked Version,Future Pigeon,The Echodelic Sounds Of Future Pigeon,46.13,01:52,02:36,0.6829851,1.184595,0.106497,2.306362,2.64,0.0,1.137722,15.9482,344.9574,0.0,0.6261644000000001,0.08547163,0.7366548,4.878301,1.24,1.633704,0.05741634,3.201041,18.18753,10.35,0.7944827,0.2633337999999999,0.8015856,5.323368,3.47,0.52,0.2540313999999999,12.98478,425.0279,0.52,6.39,0.1679445,0.93,0.2820499,0.0,0.4092294,0.473879,0.4222899,0.4063995999999999,0.3875,0.6875
359,359.mp3,Used to This,Future,Used to This,15.08,02:31,02:44,0.4251429,1.187648,0.5615127,4.183206,1.32,0.14,2.492161,12.5003,181.9062,0.14,0.2896079,0.1599638,0.7359766,2.45609,1.98,4.83,0.04938446,4.435365,51.62471,7.38,0.6731818,0.2929416999999999,0.5754415,7.347109,2.63,0.15,0.5827601,8.304478,211.0719,0.15,0.15,1.523052,0.15,1.379,0.15,0.4532085999999999,0.4786095999999999,0.4685829000000001,0.4632353,,
360,360.mp3,Selfish,Future,HNDRXX,40.14,02:30,03:08,0.7424074,1.2766309999999998,0.1916817999999999,2.0533490000000003,1.54,0.0,2.864278,20.97498,496.6508,0.0,0.6658334,0.14648,1.316213,3.851346,1.8,4.7,0.06215473,4.659112,32.944140000000004,12.1,0.7801961,0.1763752999999999,1.410352,12.0529,2.31,0.4,0.6448588000000001,16.20146,610.0483,0.4,23.25,0.8206339,23.23,0.7299718000000001,0.0,0.472973,0.4649649999999999,0.474975,0.457958,0.5875,0.55
361,361.mp3,Comin Out Strong,Future,HNDRXX,25.11,02:58,03:21,0.4013115,1.33145,0.3543786,2.357602,1.02,0.29,2.925009,15.71752,293.8235,0.29,0.8441379000000001,0.09610953,0.2231153,5.721413,1.31,0.0,0.03707533,10.04404,186.9327,0.0,0.4282143,0.3114759,0.9306569,6.413692,1.4,0.28,0.6834235,11.09807,338.0999,0.28,0.3,0.6566871,0.29,1.622058,0.29,0.4985983,0.4469363,0.4353224,0.4285141999999999,0.6125,0.55
362,362.mp3,Low Life (feat. The Weeknd),Future,EVOL,27.1,03:27,03:52,0.4,1.17618,1.389467,5.600976999999999,1.25,0.26,2.272192,13.46616,215.2978,0.26,1.5775,0.08601801,0.9425746,8.10271,2.3,0.0,0.02890744,14.62874,339.319,0.0,1.212727,0.2887659,0.6776074000000001,10.93181,2.71,0.4889090999999999,0.4518489,11.89341,296.1385,1.06,0.29,1.2774,0.29,1.994825,0.31,0.5721706999999999,0.4471243,0.4664193,0.4541744,0.4,0.4625
364,364.mp3,Draco,Future,FUTURE,58.18,02:29,03:25,0.7414103,1.19058,1.518248,7.868104,1.54,0.0,2.760771,27.72805,865.2485,0.0,1.2586959999999998,0.08222703,-1.132835,5.901722,4.2,16.67,0.034369,9.041897,190.6289,16.67,1.682121,0.3084560999999999,0.9527485,9.431745,5.54,0.0,0.6928638,15.30976,827.8475,0.0,0.0,0.7951075,0.0,0.5354668,0.0,0.4304693,0.4251207999999999,0.402519,0.418392,0.375,0.4
366,366.mp3,Mask Off,Future,FUTURE,41.13,02:33,03:12,0.5316883000000001,1.158217,1.445506,5.016307,1.42,0.0,1.025299,10.44057,184.6985,0.0,1.050513,0.09717342,-0.5491934,3.06042,1.99,0.0,0.01998515,16.83309,476.9502,0.0,0.6633871,0.311263,0.4114677,6.100858000000001,2.13,9.0975,0.2579431,5.568179,143.0719,27.8,0.0,0.3002605,0.44,0.273947,0.47,0.4710622999999999,0.4683760999999999,0.441514,0.4837607,0.2625,0.2875
367,367.mp3,New Level,Future,New Level,32.1,03:51,04:21,1.037,1.262757,0.6048023,5.389207,2.13,0.33,1.554086,16.229029999999998,303.0087,0.33,0.7218180999999999,0.1248089,-0.1009818,2.716303,1.9,2.191667,0.03971113,3.744811,37.94644,10.03,0.3955555999999999,0.2859214,1.657722,11.87263,0.88,0.35,0.3167975999999999,13.74942,421.9498,0.35,0.34,0.3127120999999999,0.4,0.296229,0.37,0.4812148,0.4608640999999999,0.4536630999999999,0.467752,0.6125,0.3125
368,368.mp3,Rent Money,Future,FUTURE,38.12,03:04,03:40,0.5437143,1.200456,0.9938642,5.312635,1.32,0.0,3.429332,23.42855,628.8336,0.0,1.241333,0.1060049,-0.5837866999999999,3.841402,10.67,19.04,0.04126757,8.750896000000001,146.4658,24.67,1.339565,0.2827712999999999,1.276146,10.39214,2.54,0.0,0.9194058,9.106735,543.5754,0.0,0.0,1.819074,0.0,1.266552,0.0,0.4310935,0.4484848,0.4179183,0.4221344,0.6,0.575
370,370.mp3,Super Trapper,Future,FUTURE,23.09,03:12,03:33,0.3274285999999999,1.0903,1.412083,6.029966,0.63,0.5102222,0.6129853,2.766173,14.45225,1.59,0.8225925999999999,0.1311694,-0.5412771,1.921351,1.4,1.3014290000000002,0.04858657,2.440802,9.188652,5.41,0.8481481,0.2866945,0.4808501,7.636055000000001,2.3,0.9982609,0.1581537,0.647138,7.17382,2.22,3.666,0.2243199,1.197778,0.1496651,2.964286,0.4037457,0.4294425,0.4089720999999999,0.3959059,0.4,0.25
371,371.mp3,Wicked,Future,Wicked,12.07,02:24,02:34,0.3414284999999999,1.0632,1.623097,9.49079,1.76,0.6619999,0.6763831,6.380659,62.9201,1.52,0.381,0.1064891,-0.9494926,3.964393,1.24,0.8175,0.01922768,5.746958,52.736340000000006,1.52,1.09,0.2136768999999999,1.803896,26.43,1.76,0.25,0.1630991,-0.4851507,55.27891,0.25,1.614286,0.04561194,0.6694444,0.1141083,0.44,0.4632107,0.4347826,0.4640468,0.4556855999999999,,
372,372.mp3,Zoom,Future,FUTURE,60.17,03:37,04:35,0.7728571,1.632153,0.2305824999999999,2.29975,2.19,11.75,2.475452,10.38216,151.4685,36.64,0.7648718000000001,0.07979102,0.4697489,2.736053,1.84,4.385384999999999,0.05605394,3.74806,29.294940000000004,11.52,1.279778,0.3014014,0.559759,4.509488,4.05,7.383333,0.5521701999999999,7.380349000000001,200.4891,20.29,4.110714,0.2993145,3.4552940000000003,0.4126329000000001,0.915,0.4300968,0.4823157,0.4459459,0.4200867,0.825,0.175
373,373.mp3,"Me, Myself & I",Bebe Rexha,"Me, Myself & I (Marc Stout & Scott Svejda Remix	)",33.12,03:34,04:05,0.6458823,0.9433516,-0.5270473000000001,5.03913,2.13,0.36,2.634264,18.67102,400.866,0.36,0.5780702,0.1196776,0.6129196,2.396442,3.4,16.02,0.03991022,4.085943,58.84737,19.33,0.58,0.2423752999999999,0.8665707,5.404457,2.49,0.0,0.5966772,15.3378,553.3958,0.0,0.0,1.060199,0.35,1.133637,0.36,0.4645024,0.5166869000000001,0.4290047999999999,0.4429612,0.85,0.725
375,375.mp3,Good Life,G-Eazy,Fast & Furious 8: The Album,58.18,02:40,03:36,0.9377419,1.185256,-0.1674128,2.718451,4.83,0.0,0.9551628,19.31191,440.2576,0.0,0.7554545,0.1445953,-0.1136996,1.595933,2.24,1.403846,0.06561396,2.042743,9.323134,13.07,0.9462712,0.2228429999999999,0.8360742,5.529932,2.82,0.59,0.1800878,22.20792,861.7595,0.59,18.53,0.1301966,0.0,0.2714974,0.0,0.4748101999999999,0.4820566,0.444617,0.4387509,0.7375,0.775
376,376.mp3,Some Kind Of Drug,G-Eazy,When It's Dark Out,31.1,02:48,03:17,0.5348276,0.9675336,0.9839648,6.105862,1.4,0.32,2.037017,17.86046,371.9773,0.32,1.022667,0.1547211,-0.1240216999999999,1.736206,2.81,1.755,0.0650541999999999,2.010648,12.43559,4.87,0.9441935,0.1944835,1.815399,11.20287,2.21,0.31,0.464277,12.73326,443.0989,0.31,2.355,0.2345623,0.36,0.4853497999999999,0.35,0.4646204,0.4623587,0.4219709,0.3954765999999999,0.6,0.6625
379,379.mp3,Love On Me,Galantis,Love On Me,36.13,02:33,03:07,0.5042253,1.41365,-1.012061,4.268157,2.31,0.35,5.073852,21.0178,487.6088,0.35,0.5549231,0.0958669,-0.9047295,4.437976,4.2,4.082857,0.05641802,2.569523,22.53769,7.76,0.8680488000000001,0.2573761,0.04615219,4.962239,4.12,0.36,1.164606,14.853470000000002,558.1472,0.36,0.0,0.8216104999999999,0.0,1.95493,0.0,0.464683,0.4763626,0.5013905,0.477475,0.9375,0.9125
381,381.mp3,No Money,Galantis,No Money,17.07,02:18,02:33,0.2915517,1.855384,-0.6561461,2.867391,0.94,0.19,3.3382910000000003,12.46857,174.6492,0.19,0.3065454,0.1119117999999999,-0.7531073,2.972687,1.43,0.8582353000000001,0.06796565,1.709862,13.48487,3.2,0.2411429,0.3522107,1.611895,6.609513000000001,0.79,0.18,0.6833345999999999,12.68375,285.454,0.2,0.94,0.4127534,0.17,1.125265,0.2,0.3758112,0.4684366,0.3463127,0.3327434,0.9375,0.8
382,382.mp3,She Sets The City On Fire,Gavin DeGraw,She Sets The City On Fire,33.12,02:49,03:20,0.4880597,1.066283,-1.761535,7.444464,1.16,1.73,1.283596,14.49074,249.3057,3.1,0.89,0.07553767,-0.9630453,5.571801,1.21,2.275714,0.0460876999999999,2.260511,16.90475,9.55,0.6081482,0.1524418,1.624917,11.22038,2.29,1.74,0.2502294,15.19223,429.5565,3.08,1.735,0.4242192,1.725,0.5374517,1.73,0.4912015,0.4663228,0.4669295999999999,0.431432,0.886363636364,0.863636363636
383,383.mp3,Careless Whisper,George Michael,The Final,25.11,03:12,03:35,0.8054838000000001,0.7434688,-0.2999244,3.631225,1.72,0.29,4.0810260000000005,17.28514,333.3265,0.29,0.6055,0.03894188,0.563391,4.749599,1.86,1.811818,0.05446809,4.290319,39.25856,5.11,0.4131666,0.1327568,1.019885,6.151591000000001,1.46,0.3,0.9343995,12.44683,392.0226,0.3,0.25,1.028669,0.29,2.126169,0.29,0.4445333999999999,0.4693632,0.4485382,0.4185022,0.5,0.4125
384,384.mp3,Faith,George Michael,Faith CD3,11.08,03:05,03:14,0.2232652999999999,0.9056861,0.9610019,3.868309,2.03,2.02,1.429403,8.493167,101.8986,2.02,0.2428889,0.05091244,1.506427,5.252243,2.96,0.4354167,0.08369589,1.766598,9.475005,2.01,0.2060377,0.2067806,1.495664,6.771547999999999,2.07,1.06,0.3778829999999999,3.761345,83.00598000000001,2.02,1.978,0.1762777999999999,0.9933333,0.4205051999999999,0.75,0.4032847,0.4607664000000001,0.3987226,0.3795620999999999,,
385,385.mp3,Freedom! '90(Remastered),George Michael,Happiness Forever,40.14,05:45,06:23,0.6750848,1.668204,-0.4971753,2.328225,2.04,0.39,1.739569,19.26224,416.8675,0.39,0.5240278,0.08746272,-0.6767354999999999,2.390013,1.75,0.8652173000000001,0.05161329,1.427296,8.9264,1.6,1.381538,0.2457273999999999,1.14833,6.050125,3.05,0.41,0.3482895,15.62874,551.9053,0.41,0.0,0.3414173,0.0,0.7334079000000001,0.0,0.4139139,0.4351852,0.4044044,0.3968969,0.825,0.75
386,386.mp3,My Boo,Ghost Town DJ's,Boom! 17 Explosive Hits,61.19,03:41,04:40,0.7511111,1.147937,1.857314,8.000985,1.4,0.0,1.1840540000000002,13.3244,238.117,0.0,0.6981609000000001,0.1177442,0.9655952,2.926305,1.24,4.030667,0.06200819,2.0137400000000003,10.59344,18.45,0.9296923,0.3254868,1.918531,12.63957,1.44,0.0,0.2637337999999999,3.223101,146.6681,0.0,0.0,0.3557972,0.0,0.5509356,0.0,0.3987861,0.4429134,0.3882874,0.4230643,0.5625,0.5875
388,388.mp3,home,Gnash,home,25.11,03:07,03:30,1.3205559999999998,1.371186,0.1221033,4.624852,1.74,1.1895,0.3732997,3.818387,24.04303,2.17,0.6029268,0.1186953,-0.2438159,3.151347,2.05,6.546667,0.0234808,2.624739,28.02181,16.24,0.3832308,0.2686318,1.606147,9.321567,2.61,0.2910465,0.07104173,1.850108,14.26524,0.62,0.6927778,0.0466385,0.5373913,0.1183371,1.595714,0.5134161,0.4881858,0.4309170999999999,0.4357229,0.575,0.7125
389,389.mp3,I Hate U I Love U,Gnash,I Hate U I Love U,24.09,03:18,03:40,0.5884615,0.9947951,0.3798623,2.570251,2.51,4.326666,0.8429523000000001,7.160284,80.2412,10.46,0.5392857,0.04852866,0.4546937,2.672406,2.52,0.0,0.04134064,12.75146,237.9026,0.0,1.320625,0.1098575,0.3751113,9.668236,2.5,2.65125,0.1525715,7.978261,144.9458,6.73,0.24,0.7309359000000001,0.24,0.9284006,0.24,0.4597077,0.4609603,0.4601252999999999,0.3862213,0.225,0.3625
391,391.mp3,Come Together,Godsmack,Live & Inspired,29.11,02:33,03:00,0.7060975,1.204695,-1.200641,4.833778,2.06,0.31,3.82957,18.31587,371.6614,0.31,0.5467924,0.079634,0.1122831999999999,4.38715,1.23,4.44,0.04451372,5.210051999999999,66.31871,11.88,0.3983562,0.173932,1.33801,6.499224,0.77,0.33,0.8584651,12.93539,432.1707,0.33,0.34,0.8888203000000001,0.35,1.985709,0.33,0.4820442,0.4979282,0.448895,0.4167818,0.85,0.6
392,392.mp3,Life Can't Get Much Better,Good Charlotte,Youth Authority (Bonus Track Version),15.08,02:57,03:10,0.3745,1.238493,-2.15804,8.442743,1.96,0.14,10.73363,14.29651,225.67,0.14,0.45125,0.07979476,-1.9316,7.591469999999999,1.07,0.0,0.04392096,13.20944,231.6305,0.0,0.5632,0.1458668,-0.4690876,4.700258,1.88,0.16,2.629915,8.780038000000001,232.6486,0.16,0.15,2.445239,0.15,4.623911,0.15,0.5287433000000001,0.4926470999999999,0.5360963000000001,0.4725935999999999,,
393,393.mp3,Saturnz Barz,Gorillaz,Humanz (Deluxe),25.11,02:36,02:59,0.7677419,1.243812,-0.6258792,3.83872,1.51,0.31,2.261639,15.00717,254.6354,0.31,0.831,0.1032203,0.09618676,2.889546,1.95,0.0,0.03943612,4.8622,67.94444,0.0,0.3410959,0.2132703,1.173163,6.754846000000001,1.33,0.4,0.4576689,15.37571,420.0096,0.4,1.04,0.2406715,0.29,0.6977828,0.25,0.4949939999999999,0.4481378,0.4401281,0.4249099,0.5375,0.4625
394,394.mp3,You Don't Own Me,Grace,You Don't Own Me,47.15,02:10,02:55,1.046667,0.8388971,-1.195097,6.274780000000001,4.16,0.48,0.7493279,16.203039999999998,311.0393,0.48,1.852,0.0714554999999999,-0.2762299,5.47185,4.16,29.38,0.02628773,4.717382,82.83105,29.38,1.426667,0.1451873,1.059793,7.371639999999999,2.91,0.47,0.1385953,18.60469,714.0417,0.47,0.47,0.1578043999999999,0.52,0.3053909999999999,0.53,0.4765758,0.4889267,0.471891,0.4612436,0.75,0.675
395,395.mp3,You Don't Own Me,Grace,#LOVE...heartbreak,47.15,02:10,02:55,1.046667,0.8380665999999999,-1.196138,6.2822510000000005,4.16,0.48,0.7449871,16.07876,305.8047,0.48,1.852,0.07137521,-0.2823345,5.480112,4.16,29.38,0.02631875,4.72196,83.22,29.38,1.238947,0.1456667,1.072566,7.444874,2.79,0.48,0.1368226,18.82308,717.0015,0.48,0.47,0.1572481,0.52,0.3048614,0.53,0.4776404999999999,0.4850937,0.4735945,0.4633731,0.7125,0.675
